116.6
116.6
117.2
118.9
121.6
121.5
121.5
119.7
118
118.5
118.6
118.9
119.5
119.6
120.8
121
122.1
122.6
122.6
121.9
121.9
122.4
122.7
123.2
125.3
125.3
126.4
126.5
126.2
125
124.9
129
134.8
142
148.9
157.3
166.7
177.3
186.8
197.7
212.2
216.3
216.3
219.7
228.7
232.2
234.4
239
239
248
255.3
263.2
272
275.3
282.4
291.8
301.5
311.1
315.7
320.1
314.9
314.9
309.1
307.7
305.7
293.7
279.2
265
265
251.7
267.7
268.9
269.4
275.3
278.4
308.3
340.3
345.2
337.4
315.3
323.4
323.4
330.9
321.4
321.2
322.3
318.7
318.7
327.6
332.7
334
330.4
329.8
329.8
322.6
314
314
315
315.5
315.5
311.9
309.7
306.8
302
302
295.8
290.8
287.1
284.2
287
281.7
280.9
274.2
271.9
278.7
282
278.1
278
275
281
282.4
282.4
289.4
284.3
279.8
276.5
250.6
250.6
227.6
212.5
200.1
190
183.6
188.4
194.6
200.4
203.8
197.9
195.2
191.1
191.1
191.9
188.4
186.9
186.8
186.5
186.2
179.8
175
173
160.2
152.6
152.6
143.7
135.1
124.1
122.1
122.2
122.2
122.9
124.7
126
128.3
131
131.1
131.3
130.6
130.2
130.2
130.3
128.5
126.5
121.5
120.1
120.1
116.8
109.5
105.2
103.6
102.3
99.7
98.8
100.2
102.7
106.7
111
119.2
128.7
130.8
140.1
148.6
148.6
150.5
148.8
146.5
142.6
136.3
135.8
135.7
134.8
129.9
128.8
130.1
129.7
129
128.8
130.5
138.5
141.1
143.9
143.9
145.7
145
155.2
163.9
171.8
171.8
183.3
193.6
200.3
202.5
202.3
208.6
207.5
208.2
205.4
203.8
203.8
199.2
193
180
169
158.6
158.6
135.4
132
131.5
131.2
131.2
145.3
142.9
149.6
149.3
148.7
147.7
147.7
145.8
146
150.3
161
162.8
162.8
183.5
193.6
199.5
202.9
212
218.2
218.9
210.3
253.7
277.1
277.1
319.1
322
321.3
321.3
319.9
319.9
295.9
285
274.4
267.3
269.5
268.1
271.9
275.1
276.1
282.4
290.1
290.5
292.8
292.7
293.1
290.2
290.2
282
280.1
279.7
284.8
291.1
296.3
299.3
305.8
319.1
322.7
321.1
321.1
321.7
320.9
321.5
324.5
318.2
310.6
303.9
302.9
305.7
302.7
299.8
297.4
294.1
293.4
293.4
300.4
304.5
302.3
310.3
315.1
312.7
313.3
314.6
314.6
314.8
314.2
314.6
314.4
310.7
307.2
307.8
308.3
307.5
306.6
306.6
306.6
310.4
310.9
310.2
310.6
309.3
306.1
306.1
300.9
296.6
288.1
282.2
266.1
266.1
244.6
191.1
144.5
128.1
119.6
113.5
110.2
107.6
107.6
106.2
103
102
101.5
100.9
98.6
93.7
93.7
92.8
92.8
93.5
91.7
91
90.2
90.2
88.9
88.3
87.7
86.3
84.5
84.5
83.9
82.5
81.6
81.6
82.9
84.6
84.9
84.8
85
84.7
84.7
84.7
84.5
83.3
81.4
81.5
81.5
81.6
81.4
80.9
80.8
80.8
80.4
80.6
80.1
79.7
80.2
80.2
81.7
83
83.8
84.4
84.3
85.7
85.6
85.6
84.6
82.8
82.5
84.6
85.8
86.9
87.4
87.8
87.8
89.2
89.5
88.4
86
83.5
83.5
79.8
67.2
58.3
55.3
46.6
44.1
37.2
20.7
346.7
322.4
310.6
310.6
309.6
309.9
311.7
339.5
339.5
344.2
3.6
21.9
40.8
62
78.5
90.8
101.5
100.5
101
86.5
74
60.2
44.3
16.8
16.8
5.4
352.1
339.5
337.6
331.8
331.8
313.6
309.6
306.6
307
313.7
319.2
318.7
318.1
335
342.8
342.8
346.5
349.9
356.8
359.1
359.1
0.8
357.4
358.3
4.3
18.6
47.7
83.6
113.5
128.5
148.6
161.1
146.3
128.2
102.1
8.1
344.2
344.2
328.5
317.9
317.9
314.2
314.2
311.2
310.4
316
324.2
338.9
341.5
349
356.1
358.1
354.1
354.1
346.2
340.8
339.4
337.9
337.9
329.2
326.9
326.3
323.2
321.2
319.7
314.9
310.9
309.4
307.3
306.4
299.9
291.1
278.5
272.8
272.8
271.7
269.1
267.2
265.9
269
273.6
277
282
284.5
285
284
281.8
278.8
275.3
274.1
274.1
277.5
276.4
269.7
263.6
263.6
260
261.4
262.4
262
258.9
259.3
262.5
265.2
282.2
282.2
286.3
293.3
293
282
275.4
275.4
268.9
252.9
242.6
235.5
228.2
225.9
230.4
232.7
234
236.2
241.9
251.7
259.9
277.9
286.6
286.6
293.2
297.2
310
319.9
327.4
327.4
327.8
324.2
314.5
304.3
295.5
285.5
269.9
269.7
266.1
266.1
262.5
258.5
266.1
270.9
276.5
276.5
288.4
292.4
295.4
300.7
306.3
306.3
313.6
317
319.9
317.1
318
318.4
322
324.9
332.5
339.4
339.4
341.2
343.4
344.1
344.6
344.6
343.3
343.6
342.7
340.7
341.1
341.4
342.1
343.3
344.4
347.8
351
351
350.2
351.2
345.6
341.3
334.6
334.6
316.6
288.8
266
230.7
230.7
224.2
218.8
213.1
218.8
218.8
216
216.1
211.4
212.6
213.3
213.3
217.6
221
223.5
230.8
233.2
238.2
247.6
250.9
250.9
253.9
255.8
257
256.9
253.7
253.7
249.2
244.5
243.6
242.6
241.3
238.7
237.3
238.4
239.4
239.1
239.1
241.1
248
253
238.2
238.2
239.3
260.4
47.2
58.2
72.3
72.3
87.1
84.8
80.5
85.1
92.3
95.9
98.5
100.4
98.3
94.5
94.5
99.9
101.5
100.8
101.9
100.4
100.4
100.7
97.8
100.3
99
92.6
92.5
96.3
104.2
119.1
99.5
99.5
98.6
83.5
88.4
99
88.4
81.5
81.5
76.4
86.1
89.2
93.5
90.7
91.1
92.2
95.7
98.4
99.7
100.6
100.6
100.8
100.4
100.7
101.8
101.3
99.2
99.2
97.9
97
96.7
96.4
97.7
98.2
97.3
97.5
98.2
98.1
96.8
96.8
97.3
98.6
95.5
98.1
99.2
100.3
100.6
101.7
102.2
103.8
102.9
104.2
104.4
102
99.9
99.5
100.7
105.2
105.2
105
107.1
109.2
111.6
113.1
113.1
113.4
110.7
107.7
106.5
103.5
103.1
103.6
101.9
101.2
100.4
100.4
100.4
100.9
102.3
101.5
101.5
101.5
102.8
104.4
102.2
102.4
100.7
99.8
98.3
97.6
95.9
93
93
93.5
94.2
92.9
95.9
97.9
97.9
99
98.6
96.8
96
96.2
96.2
100.1
100.8
101.2
101.4
100.7
102.2
101.2
98.6
97.8
97.8
96.9
96.6
95.4
95.4
97.1
99.2
102.2
102.4
99.4
97.8
95.8
98.1
98.1
97
97.3
96.9
94.8
94.7
93.1
93.1
93.8
90.9
89.5
87.6
86.7
86.1
86.4
87.1
89.7
88.8
88.8
88.7
89
89
89.4
89.4
89.7
87.9
87
88.8
91.3
91.3
94.4
93
93.2
92.7
94.2
94
95.8
92.9
93.6
93.9
93.9
97.6
102.2
103.5
103.3
101.5
101.2
103
102.8
102.7
102.3
101.9
102.6
103.8
110.2
112.1
112.1
112.8
115.2
115
115.8
115.8
116.5
118.1
118.9
119.6
120.2
120.5
120.9
122.1
122.2
122
122.1
121.7
121.1
121.4
122.2
122.3
122.3
122.5
122.7
122.1
120.7
120.5
119.6
119.5
120
120
120.3
120.7
121.4
124
124
124.5
124.5
123.2
122.2
121.6
121.6
120.7
120.2
120.1
120
120.1
120.9
122.7
123.5
124.3
125.3
126.1
126.9
127.6
128.8
128.8
127.6
123.2
122.6
119.6
119.6
113.7
111.2
106.8
104.5
99.7
98.3
95.5
92.4
87.1
87.1
86.5
85.9
84.1
87.1
87.1
88.4
86.7
89.9
91.6
93.3
91.8
91.4
90.5
88.7
87.5
87.5
90.9
91.6
96.1
100.5
100.5
108.8
113.5
117.3
121.8
123.7
123.6
123.8
123.4
123
123.3
123.3
123
121.5
121.1
118.7
118.1
